tmdb_id,tipo,título,público,score,votos,fecha,géneros,sinopsis,popularidad,idioma_original,imagen_url
221851,serie,Cásate con mi Esposo,C,8.5,649,2024-01-01,"['Drama', 'Sci-Fi & Fantasy', 'Comedia']","Ji-won, una mujer de vida limitada, regresa a 10 años atrás y sueña con vengarse tras ser asesinada por su marido, que tuvo una aventura con su mejor amiga.",15.4521,ko,https://image.tmdb.org/t/p/w500/4YaV9hJ1vJWLROjIC0Sqj6g7nNc.jpg
138502,serie,X-Men '97,TV-PG,8.5,637,2024-03-20,"['Animación', 'Action & Adventure', 'Sci-Fi & Fantasy']",Un grupo de mutantes usa sus insólitos dones para proteger a un mundo que los odia y les teme.,22.9911,en,https://image.tmdb.org/t/p/w500/oudLzoZ9vqcH7BQAOAeHeC7bcjT.jpg
89901,serie,Dickinson,TV-14,8.5,968,2019-11-01,"['Comedia', 'Drama']","Biopic sobre la aclamada poeta norteamericana Emily Dickinson que explora los conflictos sociales, familiares y de género que sufrió la autora.",15.7459,en,https://image.tmdb.org/t/p/w500/dDdcAfHBZ6Aalv53iR6o35CSLWA.jpg
12313,serie,Shadow Hunter,N/A,8.5,922,2005-12-08,"['Sci-Fi & Fantasy', 'Drama']",,0.3848,en,https://image.tmdb.org/t/p/w500/hOTaiR2qRDZtHgR2Kwz7RcAVqA6.jpg
79818,serie,Jardín de meteoros,TV-14,8.5,605,2018-07-09,"['Drama', 'Familia']","Popular serie taiwanesa basada en el manga japonés ""Hana Yori Dango"" de Yoko Kamio. Shan Cai, una chica de clase media baja, va a la escuela privada Ying De, exclusiva para gente rica. Además de ser mirada con desprecio por sus compañeros millonarios, ella ha hecho enfurecer al líder de un grupo conocido como los F4, que son los herederos de las cuatro familias más ricas. Sus familias donan mucho dinero a la escuela, así que nadie se atreve a desafiarlos. Shan Cai ha sido la única que se ha atrevido a enfrentarse a Dao Ming Tse y eso hizo que despertara en él un interés hacia ella. No obstante, su continuo hostigamiento ha hecho que Shan Cai lo odie y también que se haya enamorado de Hua Ze Lei, quien siempre la ayudado en sus problemas.",14.9136,zh,https://image.tmdb.org/t/p/w500/2w62ZrV3iQdVvlOAdrSJ3hUblRT.jpg
90447,serie,Hotel del Luna,TV-14,8.5,610,2019-07-12,"['Sci-Fi & Fantasy', 'Drama', 'Comedia']","Jang Man Wol es la CEO del Hotel del Luna, que está situado en el centro de Seúl y tiene una apariencia muy misteriosa. Ella cometió un gran pecado hace muchos años y, debido a esto, ha estado atrapada en el hotel. Goo Chan Sung trabajó como el...",14.143,ko,https://image.tmdb.org/t/p/w500/uuQvLgr3xWuW5bb4LeR1jwa0G82.jpg
107113,serie,Solo Asesinatos en el Edificio,TV-MA,8.5,2131,2021-08-31,"['Comedia', 'Misterio', 'Crimen']",Tres desconocidos con un interés común por los podcasts de crímenes reales se unen para investigar una muerte en el edificio de apartamentos en el que todos viven en Nueva York.,39.454,en,https://image.tmdb.org/t/p/w500/7yD7k8IX20WTpHlLqB97Q9d2clq.jpg
96160,serie,"Holo, mi amor",N/A,8.5,878,2020-02-07,"['Drama', 'Sci-Fi & Fantasy']",Una mujer de éxito que padece de afasia tiene problemas sociales debido a su incapacidad para reconocer los rostros de quienes la rodean.,6.5186,ko,https://image.tmdb.org/t/p/w500/umvrWjTyVgW9ulC4noFd2kuZJRM.jpg
66433,serie,Corazon Escarlata (Scarlet Heart: Ryeo),N/A,8.5,561,2016-08-29,"['Drama', 'Sci-Fi & Fantasy', 'War & Politics']","Debido a un eclipse solar, una mujer del siglo 21 es transportada a través del tiempo al la época de la Dinastía Goryeo.",13.3395,ko,https://image.tmdb.org/t/p/w500/7Ji4MvbqOnAnwGJV5Z953AkuE0X.jpg
154521,serie,The Kardashians,TV-14,8.5,2123,2022-04-14,['Reality'],"La familia que conoces y amas está aquí con una nueva serie, que brinda un pase de acceso total a sus vidas. Kris, Kourtney, Kim, Khloé, Kendall y Kylie traen las cámaras para revelar la verdad detrás de los titulares. Desde las intensas presiones de administrar negocios de miles de millones de dólares hasta las hilarantes alegrías de la hora de jugar y dejar la escuela, esta serie atrae a los espectadores con una historia fascinantemente honesta de amor y vida en el centro de atención.",19.2233,en,https://image.tmdb.org/t/p/w500/bBASCWaCKj5jdzNoXIFCSb4zEDj.jpg
117376,serie,Vincenzo,TV-14,8.5,1053,2021-02-20,"['Action & Adventure', 'Comedia', 'Drama', 'Crimen']","A la edad de 8 años, Park Joo Hyung fue a Italia después de ser adoptado. Ahora es adulto y se llama Vincenzo Cassano, es abogado y trabaja para la mafia como consejero. Debido a una guerra entre grupos de la mafia, huye a Corea del Sur. Cuando llega a Corea del Sur, se involucra con la abogada Hong Cha Young. Ella es el tipo de abogada que hará cualquier cosa para ganar un caso. Vincenzo Cassano se enamora de ella y también logra la justicia social a su manera.",24.7761,ko,https://image.tmdb.org/t/p/w500/mWYW3xNeV2IM06aUl2xMUdLicpa.jpg
122,película,El señor de los anillos: El retorno del rey,B,8.495,26235,2003-12-17,"['Aventura', 'Fantasía', 'Acción']","Las fuerzas de Saruman han sido destruidas, y su fortaleza sitiada. Ha llegado el momento de que se decida el destino de la Tierra Media, y por primera vez en mucho tiempo, parece que hay una pequeña esperanza. La atención del señor oscuro Sauron se centra ahora en Gondor, el último reducto de los hombres, y del cual Aragorn tendrá que reclamar el trono para ocupar su puesto de rey. Pero las fuerzas de Sauron ya se preparan para lanzar el último y definitivo ataque contra el reino de Gondor, la batalla que decidirá el destino de todos. Mientras tanto, Frodo y Sam continuan su camino hacia Mordor, a la espera de que Sauron no repare en que dos pequeños Hobbits se acercan cada día más al final de su camino, el Monte del Destino.",42.6352,en,https://image.tmdb.org/t/p/w500/mWuFbQrXyLk2kMBKF9TUPtDwuPx.jpg
15260,serie,Hora de Aventura,TV-PG,8.495,3057,2010-04-05,"['Animación', 'Comedia', 'Sci-Fi & Fantasy']","¡No son justos, son injustos! Conéctate con Finn y Jake mientras viajan por la Tierra de Ooo en busca de aventuras. Pero recuerda, la aventura no siempre es fácil. A veces tienes que luchar contra los gnomos de fuego que torturan a las ancianas, salvar a una princesa maloliente del Rey Helado y descongelar a un grupo de hombres de negocios congelados. ¡¿Qué repollo ?!",150.2222,en,https://image.tmdb.org/t/p/w500/1TfTfqF9tMfI94kukgBeqFhd7Et.jpg
496243,película,Parásitos,B-15,8.493,20326,2019-05-30,"['Comedia', 'Suspense', 'Drama']","Tanto Gi Taek como su familia están sin trabajo. Cuando su hijo mayor, Gi Woo, empieza a recibir clases particulares en casa de Park, las dos familias, que tienen mucho en común pese a pertenecer a dos mundos totalmente distintos, comienzan una interrelación de resultados impresivibles.",36.3282,ko,https://image.tmdb.org/t/p/w500/4N55tgxDW0RRATyrZHbx0q9HUKv.jpg
58474,serie,Cosmos,TV-G,8.491,1661,2014-03-09,['Documental'],"Continuación de Cosmos: un viaje personal (1980), que fuera presentada por Carl Sagan​.

La serie sigue libremente el mismo formato de trece capítulos y enfoque narrativo de su predecesora, renovando algunos de sus elementos como ""la nave de la imaginación"" y presentando los nuevos descubrimientos desde 1980 junto a un uso extensivo de gráficos generados por computadora y relatos históricos mediante animación tradicional",22.3763,en,https://image.tmdb.org/t/p/w500/hpB5jvpDo2imeF5BFfdmEmXdu7I.jpg
1600,serie,Manual de supervivencia escolar de Ned,TV-Y7,8.487,991,2004-09-12,"['Comedia', 'Kids']","Una vez que Ned, Maus y Cookie han llegado al instituto. Ponen en práctica las reglas que han estado reuniendo en su manual... ¡para sobrevivir a esta nueva etapa!",16.2485,en,https://image.tmdb.org/t/p/w500/zwBbJX7oimIQT0JQq9eqzQVPOHm.jpg
75006,serie,The Umbrella Academy,TV-MA,8.486,9906,2019-02-15,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Drama']",La muerte de su padre reúne a unos hermanos distanciados y con extraordinarios poderes que descubren impactantes secretos y una amenaza que se cierne sobre la humanidad.,38.4717,en,https://image.tmdb.org/t/p/w500/5rhtcR1xl1tSmH3FcMH3IJ8gNGC.jpg
680,película,Tiempos Violentos,C,8.486,29891,1994-09-10,"['Suspense', 'Crimen', 'Comedia']","Jules y Vincent, dos asesinos a sueldo con muy pocas luces, trabajan para Marsellus Wallace. Vincent le confiesa a Jules que Marsellus le ha pedido que cuide de Mia, su mujer. Jules le recomienda prudencia porque es muy peligroso sobrepasarse con la novia del jefe. Cuando llega la hora de trabajar, ambos deben ponerse manos a la obra. Su misión: recuperar un misterioso maletín.",32.188,en,https://image.tmdb.org/t/p/w500/vruZ74rfN7LhykfkAJz21cVpN8M.jpg
225180,serie,Samurái de ojos azules,TV-MA,8.485,722,2023-11-03,"['Action & Adventure', 'Animación']","En el Japón del periodo Edo, una joven guerrera que sueña con vengarse de aquellos que la marginaron se abre un camino sangriento hacia su destino.",14.1032,en,https://image.tmdb.org/t/p/w500/e6SS2QGSXOb4ifmGvTVt27Pt0bd.jpg
6357,serie,La Dimensión Desconocida,TV-PG,8.481,1002,1959-10-02,"['Sci-Fi & Fantasy', 'Misterio', 'Drama']","Serie de la televisión estadounidense que marcó el porvenir de la ciencia ficción tanto en la pequeña como en la gran pantalla. Creada, escrita y narrada por Rod Serling, en cada episodio encontramos temas cotidianos, del día a día, apoyados en géneros como la ciencia ficción, la fantasía, el terror o la intriga. Todos ellos con un enorme trasfondo crítico social a la vez que metafórico.",84.3918,en,https://image.tmdb.org/t/p/w500/hCkoDjeFF3G619EQ58vCkYoIPsB.jpg
79732,serie,She-Ra y las princesas del poder,TV-Y7,8.473,808,2018-11-13,"['Animación', 'Sci-Fi & Fantasy', 'Familia', 'Action & Adventure', 'Comedia']","La guerrera Adora se une a la rebelión tras descubrir una espada mágica y su identidad como la legendaria heroína She-Ra, pero su mejor amiga se queda con los hordianos.",22.8618,en,https://image.tmdb.org/t/p/w500/5VHb5Ms8lRNvAYXMNNUvtqIMPEy.jpg
157336,película,Interestelar,B,8.469,39217,2014-11-05,"['Aventura', 'Drama', 'Ciencia ficción']",Cooper y un grupo de exploradores utilizan un agujero de gusano recién descubierto para superar las limitaciones de los viajes espaciales humanos y conquistar las vastas distancias que implica un viaje interestelar.,56.3992,en,https://image.tmdb.org/t/p/w500/cQuuBjG78j4b2r1dFpAjnjbUplv.jpg
136283,serie,La gloria,TV-MA,8.468,875,2022-12-30,['Drama'],"Años después de haber sobrevivido al atroz acoso de varios compañeros de escuela, una mujer arma un elaborado plan de venganza para que caigan uno por uno.",23.5401,ko,https://image.tmdb.org/t/p/w500/pcSIunriRyDLQlPNWn4SaFem78L.jpg
224372,serie,El caballero de los Siete Reinos,C,8.467,719,2026-01-18,"['Drama', 'Sci-Fi & Fantasy', 'Action & Adventure']","Ambientada en una época en la que el linaje Targaryen todavía ostenta el Trono de Hierro y el recuerdo del último dragón aún no ha desaparecido de la memoria viva, grandes destinos, enemigos poderosos y hazañas peligrosas esperan a estos improbables e incomparables amigos.",62.9783,en,https://image.tmdb.org/t/p/w500/vd1Qw2E8fgRVzeoCkeZBGUCHOyS.jpg
429,película,"El Bueno, El Malo y El Feo",,8.467,9508,1966-12-23,['Western'],"Durante la rabia de la Guerra civil americana entre la Unión y la Confederación, tres hombres, “una persona solitaria tranquila, un asesino a sueldo despiadado y un bandido mexicano, peinan el territorio americano hacia el Sudoeste en busca de una caja fuerte que contiene $200,000 en el oro robado.",27.61,it,https://image.tmdb.org/t/p/w500/3bUjYCio7QXDXWvygVCcKjJrUsd.jpg
13,película,Forrest Gump,B,8.463,29433,1994-06-23,"['Comedia', 'Drama', 'Romance']","Forrest Gump (Tom Hanks) sufre desde pequeño un cierto retraso mental. A pesar de todo, gracias a su tenacidad y a su buen corazón será protagonista de acontecimientos cruciales de su país durante varias décadas. Mientras pasan por su vida multitud de cosas en su mente siempre está presente la bella Jenny (Robin Wright), su gran amor desde la infancia, que junto a su madre será la persona más importante en su vida.",33.1447,en,https://image.tmdb.org/t/p/w500/oiqKEhEfxl9knzWXvWecJKN3aj6.jpg
71712,serie,The Good Doctor,TV-14,8.461,12772,2017-09-25,['Drama'],"La serie sigue a Shaun Murphy, un joven cirujano con autismo y síndrome del sabio de una pequeña ciudad, donde tuvo una infancia problemática. Él se traslada para unirse al prestigioso departamento de cirugía en San José St. Bonaventure Hospital.",137.5895,en,https://image.tmdb.org/t/p/w500/hnrzBrLKekwmSNPL4cJXzhdCX0k.jpg
4194,serie,Star Wars: La Guerra de los Clones,TV-PG,8.46,2293,2008-10-03,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Animación']","La escasa tropa Jedi lucha por mantener la libertad y devolver la paz a la Galaxia frente al aparentemente interminable ejército droide, clones diseñados genéticamente. A través de cientos de planetas, los Caballeros Jedi y los Separatistas combaten por el futuro de la Galaxia, pero el número de planetas que van cayendo en manos del Lado Oscuro cada vez es mayor a causa de los movimientos de los Separatistas. El terrible conflicto se agrava porque nuestros héroes se ven absorbidos por la confusión de guerra, mientras el Conde Dooku, el asesino Asajj Ventress, su maestro Darth Sidious, el General Grievous y una amplia galería de enemigos nunca antes visto también conspiran y se unen para derrotarlos.",63.4337,en,https://image.tmdb.org/t/p/w500/jAbECCJ8n7Rr25p2Y7MXPGMdoSR.jpg
66330,serie,W Dos Mundos,NR,8.46,958,2016-07-20,"['Drama', 'Comedia']","Oh Yeon Joo (Han Hyo Joo) es una cirujana cardiotorácica en sus 30 cuyo padre se dedica a escribir el webtoon más famoso de Corea ""W"". El autor (Kim Eui Sung), harto ya del personaje de Kang Chul (Lee Jong Suk), decide que es hora de matarlo. Sin embargo, por sucesos inesperados, ella se traslada al mundo ficticio donde vive Kang Chul y lo salva. De ahí en adelante Oh Yeon Joo intentará averiguar qué sucede realmente para que ambos mundos se unan y por qué su padre está empeñado en matar al personaje principal de su obra. Kang Chul es campeón olímpico de medalla de oro. Desde muy joven se hizo un heredero. Es una persona inteligente que está acostumbrado a pensar con la cabeza fría y tener ideas claras antes de actuar. Oh Yeon Joo es una médico residente de segundo año en especialidad de medicina cardiotorácica. Es una persona de gran corazón, pero que actúa antes de pensar. El drama se desarrolla en un universo paralelo.",12.483,ko,https://image.tmdb.org/t/p/w500/kNVzS04zUVs5BNSiRcMwjFJh2Fl.jpg
2004,serie,Malcolm el de en Medio,TV-PG,8.46,4748,2000-01-09,['Comedia'],"Sitcom familiar que aborda los divertidos problemas y situaciones de una familia americana de clase media en la que el hijo Malcolm (Frankie Muniz) parece ser el único sensato... o al menos el único que da señales de cordura. La familia está compuesta por sus neuróticos padres Hal (Bryan Cranston) y Lois (Jane Kaczmarek), el hermano mayor Francis (Christopher Kennedy Masterson) y sus otros dos hermanos, Reese (Justin Berfield) y Dewey (Erik Per Sullivan).",78.058,en,https://image.tmdb.org/t/p/w500/fiHv0SXSdW3SqnviTHn8dVVPnOh.jpg
34524,serie,Lobo Adolescente,TV-MA,8.459,4654,2011-06-05,"['Sci-Fi & Fantasy', 'Drama', 'Comedia']","La serie gira en torno al marginado social Scott McCall, un estudiante de secundaria que vive en la ciudad de Beacon Hills. La vida de Scott cambia drásticamente cuando es mordido por un hombre lobo, convirtiéndose en uno. De ahora en adelante debe aprender a equilibrar su nueva identidad problemática con su vida adolescente cotidiana. Los siguientes personajes son escenciales para su lucha: Stiles, su mejor amigo; Allison, su interés de amor que viene de una familia de cazadores de hombres lobo; y Derek, un misterioso hombre lobo con un pasado oscuro. A lo largo de la serie, se esfuerza por mantener a sus seres queridos seguros mientras mantiene relaciones normales con ellos.",83.3907,en,https://image.tmdb.org/t/p/w500/ycj1ReH56364LiubRLLS4mY7hJw.jpg
1399,serie,Game of Thrones,TV-MA,8.458,26518,2011-04-17,"['Sci-Fi & Fantasy', 'Drama', 'Action & Adventure']","En un mundo fantástico y en un contexto medieval varias familias, relativas a la nobleza, se disputan el poder para dominar el territorio ficticio de Poniente (Westeros) y tomar el control de los Siete Reinos desde el Trono de Hierro, lugar donde el rey ejerce el poder.",267.6526,en,https://image.tmdb.org/t/p/w500/z9gCSwIObDOD2BEtmUwfasar3xs.jpg
769,película,Buenos Muchachos,C,8.452,14148,1990-09-12,"['Drama', 'Crimen']","Henry Hill, hijo de padre irlandés y madre siciliana, vive en Brooklyn y se siente fascinado por la vida que llevan los gángsters de su barrio, donde la mayoría de los vecinos son inmigrantes. Paul Cicero, el patriarca de la familia Pauline, es el protector del barrio. A los trece años, Henry decide abandonar la escuela y entrar a formar parte de la organización mafiosa como chico de los recados; muy pronto se gana la confianza de sus jefes, gracias a lo cual irá subiendo de categoría.",33.0,en,https://image.tmdb.org/t/p/w500/nocvbyxKR5b1vxagy46SfEiMK3P.jpg
154825,serie,Propuesta Laboral,TV-14,8.45,716,2022-02-28,"['Comedia', 'Drama']",Una mujer se hace pasar por su amiga en una cita a ciegas para alejar al pretendiente. Pero el plan se complica cuando él resulta ser su jefe y le hace una propuesta.,16.1993,ko,https://image.tmdb.org/t/p/w500/3Z8nacEGgQMNGHNi0IQPHOycsXz.jpg
100088,serie,The Last of Us,TV-MA,8.443,6867,2023-01-15,['Drama'],"Veinte años después de la destrucción de la civilización moderna, Joel, un aguerrido superviviente, es contratado para sacar a Ellie, una joven de 14 años, de una opresiva zona de cuarentena. Lo que empieza como un trabajo sencillo pronto se convierte en un viaje brutal y desgarrador, ya que ambos deben atravesar Estados Unidos y depender el uno del otro para sobrevivir.",56.4318,en,https://image.tmdb.org/t/p/w500/tNQWO6cNzQYCyvw36mUcAQQyf5F.jpg
87739,serie,Gambito de dama,TV-MA,8.44,5386,2020-10-23,['Drama'],"En los cincuenta, una joven de un orfanato descubre que tiene un increíble don para el ajedrez y recorre el arduo camino a la fama mientras lucha contra las adicciones.",20.7894,en,https://image.tmdb.org/t/p/w500/3Skm8boxLsoQZK9xq2chf0rQHfF.jpg
637,película,La Vida es Bella,B-15,8.439,13870,1997-12-20,"['Comedia', 'Drama']","Una obra maestra cinematográfica inspiradora. La vida es bella fue nominada para siete premios de la Academia® en 1998, ganando 3 Óscares®, incluyendo el de Mejor actor, para Roberto Benigni. En esta historia extraordinaria, Guido (Benigni), un encantador, pero incompetente camarero, dotado de una vívida imaginación y de un irresistible sentido del humor, ha conquistado el corazón de la mujer que ama y creado una hermosa vida para su joven familia. Sin embargo, la vida se ve amenazada por la Segunda Guerra Mundial y Guido debe tomar partido de sus fortalezas para salvar a su querida esposa e hijo de un destino cruel. Tras recibir un volumen abrumador de alabanzas por parte de la crítica, este logro cinematográfico excepcional reavivará su espíritu y cautivará su corazón.",15.9579,it,https://image.tmdb.org/t/p/w500/aZ7MFlKPfB02Lr9NwZQ4vsYRgcy.jpg
